,crash_id,lat,long,street,severity,illumination,weather,road_conditon,year,day,hour,date,day_n_nite_dummy
157277,2019100083,40.4802,-80.0922,MCCOY RD,1,1.0,3.0,1.0,2019,1,17.0,2019-9,True
157279,2019100135,40.4166,-79.9906,KNOX AV,1,1.0,3.0,1.0,2019,6,17.0,2019-10,True
157284,2019088041,40.4965,-79.8026,HULTON RD,1,1.0,3.0,1.0,2019,1,17.0,2019-9,True
157285,2019088053,40.5411,-80.1222,RAYMOND P SHAFER HW,1,1.0,3.0,1.0,2019,3,17.0,2019-8,True
157289,2019100168,40.2171,-79.8425,WEST NEWTON RD,1,1.0,3.0,1.0,2019,7,17.0,2019-10,True
157293,2019102897,40.45,-80.0265,OHIO RIVER BL,1,1.0,3.0,1.0,2019,7,17.0,2019-10,True
157294,2019102928,40.6019,-79.9473,WILLIAM FLINN HW,1,1.0,3.0,1.0,2019,6,17.0,2019-10,True
157299,2019100193,40.3436,-79.9703,CLAIRTON BL,1,1.0,3.0,1.0,2019,3,17.0,2019-10,True
157303,2019102945,40.5892,-80.0716,BRANDT SCHOOL RD,1,1.0,3.0,1.0,2019,7,17.0,2019-10,True
157306,2019080272,40.4587,-79.9984,RAMP Q RD FR MADISON AV,1,1.0,3.0,1.0,2019,6,17.0,2019-8,True
157307,2019080273,40.3518,-79.828,BENNETT ST,1,1.0,3.0,1.0,2019,6,17.0,2019-8,True
157309,2019080330,40.4969,-80.0609,STARR AV,1,1.0,3.0,1.0,2019,6,17.0,2019-8,True
157344,2019095633,40.3688,-80.0848,VANADIUM RD,1,1.0,3.0,9.0,2019,2,17.0,2019-9,True
157362,2019072750,40.5936,-79.9631,WILDWOOD RD,1,1.0,3.0,1.0,2019,5,17.0,2019-7,True
157397,2019100782,40.4323,-80.1535,RIDGE RD,1,1.0,3.0,9.0,2019,1,17.0,2019-10,True
157408,2019100813,40.4575,-80.1755,MONTOUR RUN RD,1,1.0,3.0,1.0,2019,5,17.0,2019-9,True
157422,2019101023,40.6392,-79.9593,DICKEY RD,1,1.0,3.0,9.0,2019,2,17.0,2019-10,True
157426,2019103099,40.4569,-79.9094,FIFTH AV,1,1.0,3.0,1.0,2019,1,17.0,2019-10,True
157441,2019103127,40.4862,-79.9133,HIGHLAND PK BR,1,1.0,3.0,1.0,2019,1,17.0,2019-10,True
157450,2019070445,40.4811,-79.9718,BUTLER ST,1,1.0,3.0,1.0,2019,6,17.0,2019-7,True
157454,2019106714,40.3287,-80.0364,BERTHA ST,1,1.0,3.0,1.0,2019,2,17.0,2019-10,True
157455,2019106716,40.3353,-80.0509,BETHEL CHURCH RD,1,1.0,3.0,1.0,2019,4,17.0,2019-10,True
157474,2019103199,40.5343,-79.8443,FREEPORT RD,1,1.0,3.0,1.0,2019,7,17.0,2019-10,True
157479,2019072954,40.4971,-79.9337,SR 0028 HW,1,1.0,3.0,1.0,2019,6,17.0,2019-7,True
157509,2019101353,40.4578,-79.9742,PENN AV,1,1.0,3.0,1.0,2019,3,17.0,2019-10,True
157511,2019101356,40.4831,-79.9402,CAMELIA ST,1,1.0,3.0,1.0,2019,3,17.0,2019-10,True
157514,2019103297,40.5995,-79.9474,MCNEAL RD,1,1.0,3.0,1.0,2019,5,17.0,2019-10,True
157526,2019103358,40.4383,-80.1514,PENN LINCOLN PY,1,1.0,3.0,1.0,2019,5,17.0,2019-10,True
157548,2019101373,40.4061,-79.9685,BECKS RUN RD,1,1.0,3.0,1.0,2019,3,17.0,2019-10,True
157550,2019101462,40.556,-80.1162,RAYMOND P SHAFER HW,1,1.0,3.0,1.0,2019,2,17.0,2019-3,True
157555,2019084144,40.5133,-80.0939,CENTER AV,1,1.0,3.0,1.0,2019,4,17.0,2019-8,True
157587,2019103734,40.3649,-80.1191,RAYMOND P SHAFER HW,1,1.0,3.0,1.0,2019,3,17.0,2019-8,True
157606,2019103819,40.6171,-79.8866,MOUNTAIN VIEW RD,1,1.0,3.0,1.0,2019,2,17.0,2019-10,True
157617,2019073011,40.4274,-79.7881,MONROEVILLE BL,1,1.0,3.0,1.0,2019,5,17.0,2019-7,True
157626,2019080469,40.338,-79.895,SIGNALIZED MID BLOCK XI,1,1.0,3.0,1.0,2019,3,17.0,2019-8,True
157642,2019106935,40.5582,-80.0233,BABCOCK BL,1,1.0,3.0,1.0,2019,2,17.0,2019-10,True
157650,2019103837,40.4486,-80.0159,OHIO RIVER BL,1,1.0,3.0,1.0,2019,6,17.0,2019-10,True
157660,2019103844,40.3915,-80.0445,MCFARLAND RD,1,1.0,3.0,1.0,2019,2,17.0,2019-10,True
157678,2019084451,40.4384,-79.9631,5TH AV,1,1.0,3.0,1.0,2019,4,17.0,2019-8,True
157683,2019080551,40.4424,-80.1575,CAMPBELLS RUN RD,1,1.0,3.0,1.0,2019,7,17.0,2019-8,True
157690,2019103899,40.4357,-79.9629,MCDEVITT PL,1,1.0,3.0,1.0,2019,3,17.0,2019-10,True
157691,2019103903,40.4555,-79.8923,COLLIER ST,1,1.0,3.0,1.0,2019,3,17.0,2019-10,True
157714,2019080574,40.4615,-79.7179,PINE VALLEY DR,1,1.0,3.0,1.0,2019,3,17.0,2019-8,True
157731,2019104078,40.3381,-79.8068,JACKS RUN RD,1,1.0,3.0,1.0,2019,3,17.0,2019-10,True
157772,2019084714,40.4388,-79.7578,WILLIAM PENN HW,1,1.0,3.0,1.0,2019,3,17.0,2019-8,True
157774,2019084717,40.3613,-79.9825,CLAIRTON BL,1,1.0,3.0,1.0,2019,4,17.0,2019-8,True
157776,2019073097,40.481,-79.954,BUTLER ST,1,3.0,3.0,1.0,2019,7,17.0,2019-7,False
157815,2019113919,40.3808,-79.8121,FIFTH AV,1,1.0,3.0,1.0,2019,5,17.0,2019-9,True
157826,2019104410,40.3522,-80.0251,SCHOOL ST,1,1.0,3.0,1.0,2019,1,17.0,2019-10,True
157849,2019073285,40.3391,-80.1259,FAIRVIEW DR,1,1.0,3.0,1.0,2019,6,17.0,2019-7,True
157856,2019107197,40.3898,-80.0147,CHELTON AV,1,1.0,3.0,1.0,2019,4,17.0,2019-10,True
157858,2019073288,40.4439,-79.7136,GOLDEN MILE HW,1,1.0,3.0,1.0,2019,6,17.0,2019-7,True
157872,2019104536,40.497,-79.9205,ALLEGHENY VALLEY EX,1,1.0,3.0,1.0,2019,3,17.0,2019-10,True
157883,2019104555,40.437,-79.737,NEW WM PENN HW,1,1.0,3.0,1.0,2019,7,17.0,2019-10,True
157902,2019114127,40.5417,-80.0359,PERRY HW,1,1.0,3.0,1.0,2019,3,17.0,2019-11,True
157924,2019107544,40.4566,-79.9397,LIBERTY AV,1,3.0,3.0,1.0,2019,7,17.0,2019-10,False
157927,2019080712,40.5067,-80.0069,NELSON RUN RD,1,1.0,3.0,1.0,2019,7,17.0,2019-8,True
157936,2019110930,40.3695,-80.0494,WASHINGTON RD,1,1.0,3.0,1.0,2019,3,17.0,2019-10,True
157949,2019114366,40.4138,-80.0641,PENN LINCOLN PY,1,1.0,3.0,1.0,2019,5,17.0,2019-9,True
157950,2019114367,40.4156,-80.0602,PENN LINCOLN PY,1,1.0,3.0,1.0,2019,6,17.0,2019-9,True
157963,2019080775,40.3324,-79.9983,CONVERSE DR,1,1.0,3.0,1.0,2019,1,17.0,2019-8,True
157975,2019114385,40.4419,-79.8015,PENN LINCOLN PY,1,1.0,3.0,1.0,2019,3,17.0,2019-10,True
157979,2019101747,40.4404,-79.9916,WASHINGTON PL,1,1.0,3.0,1.0,2019,4,17.0,2019-10,True
158001,2019107675,40.3931,-79.9341,EAST CARSON ST,1,1.0,3.0,1.0,2019,5,17.0,2019-10,True
158004,2019104827,40.4473,-80.0615,MIDDLETOWN RD,1,1.0,3.0,1.0,2019,4,17.0,2019-10,True
158010,2019110983,40.3815,-79.9036,CAROLINE ST,1,1.0,3.0,1.0,2019,6,17.0,2019-11,True
158017,2019104895,40.4468,-80.067,MAINSGATE ST,1,1.0,3.0,1.0,2019,4,17.0,2019-10,True
158022,2019111053,40.4228,-79.896,HARRISON AV,1,1.0,3.0,1.0,2019,6,17.0,2019-11,True
158061,2019102169,40.4651,-79.9465,S MATHILDA ST,1,1.0,3.0,1.0,2019,5,17.0,2019-10,True
158063,2019102173,40.4261,-80.2948,ROBINSON HW,1,1.0,3.0,1.0,2019,5,17.0,2019-10,True
158066,2019102220,40.5622,-79.7999,ALLEGHENY VALLEY EX,1,1.0,3.0,9.0,2019,2,17.0,2019-10,True
158084,2019102507,40.3898,-79.9328,BALDWIN RD,1,1.0,3.0,1.0,2019,6,17.0,2019-10,True
158109,2019117078,40.4385,-79.9612,HALKET ST,1,1.0,3.0,1.0,2019,7,17.0,2019-11,True
158119,2019102768,40.4368,-79.976,TUSTIN ST,1,1.0,3.0,1.0,2019,7,17.0,2019-10,True
158124,2019096070,40.6575,-80.0936,BRUSH CREEK RD,1,1.0,3.0,1.0,2019,3,17.0,2019-9,True
158137,2019104900,40.5101,-79.9923,BABCOCK BL,1,1.0,3.0,9.0,2019,5,17.0,2019-10,True
158145,2019104977,40.4432,-80.0676,CHARTIERS PL,1,1.0,3.0,1.0,2019,2,17.0,2019-10,True
158158,2019102776,40.3514,-79.9885,BROWNSVILLE RD,1,1.0,3.0,1.0,2019,1,17.0,2019-10,True
158185,2019073511,40.4522,-80.1727,SUMMIT PARK DR,1,1.0,3.0,1.0,2019,2,17.0,2019-7,True
158207,2019111155,40.5592,-79.9343,MIDDLE RD,1,1.0,3.0,1.0,2019,3,17.0,2019-10,True
158225,2019120286,40.3407,-80.1288,RAYMOND P SHAFER HW,1,1.0,3.0,1.0,2019,3,17.0,2019-6,True
158241,2019120580,40.4423,-79.9922,CROSSTOWN BL,1,3.0,3.0,1.0,2019,1,17.0,2019-11,False
158285,2019120950,40.5181,-80.2193,FARMHAVEN DR,1,3.0,3.0,1.0,2019,5,17.0,2019-11,False
158294,2019121139,40.3908,-79.8113,POPLAR AL,1,2.0,3.0,1.0,2019,2,17.0,2019-11,False
158318,2019121664,40.423,-80.0305,PENN LINCOLN PY,1,3.0,3.0,1.0,2019,2,17.0,2019-11,False
158320,2019121669,40.4946,-79.9051,ALLEGHENY VALLEY EX,1,3.0,3.0,1.0,2019,5,17.0,2019-11,False
158323,2019121696,40.4286,-79.9362,PENN LINCOLN PY,1,3.0,3.0,1.0,2019,1,17.0,2019-11,False
158330,2019121745,40.362,-80.0112,MCROBERTS RD,1,3.0,3.0,1.0,2019,6,17.0,2019-11,False
158332,2019121817,40.4601,-80.0722,HARLOW DR,1,2.0,3.0,1.0,2019,3,17.0,2019-11,False
158337,2019121936,40.5364,-80.1788,PEEBLES ST,1,3.0,3.0,1.0,2019,3,17.0,2019-11,False
158349,2019122077,40.5733,-80.0241,MCKNIGHT RD,1,2.0,3.0,1.0,2019,6,17.0,2019-11,False
158367,2019122298,40.6534,-80.0663,WARRENDALE BAYNE RD,1,2.0,3.0,1.0,2019,4,17.0,2019-11,False
158383,2019122473,40.5219,-80.0052,BRAUNLICH DR,1,3.0,3.0,1.0,2019,2,17.0,2019-11,False
158385,2019122491,40.5111,-80.0304,PERRYSVILLE AV,1,3.0,3.0,1.0,2019,3,17.0,2019-11,False
158386,2019122536,40.4357,-79.9634,BL OF THE ALLIES RD,1,2.0,3.0,1.0,2019,5,17.0,2019-11,False
158403,2019122610,40.2739,-79.8975,SR 0051 HW,1,3.0,3.0,1.0,2019,7,17.0,2019-11,False
158413,2019122760,40.3854,-79.8218,WARREN DR,1,3.0,3.0,1.0,2019,6,17.0,2019-11,False
158424,2019122785,40.4422,-79.8568,PENN LINCOLN PY,1,2.0,3.0,1.0,2019,6,17.0,2019-11,False
158426,2019122788,40.5264,-80.1589,OHIO RIVER BL,1,3.0,3.0,1.0,2019,2,17.0,2019-11,False
158430,2019122796,40.5951,-80.0948,RAYMOND P SHAFER HW,1,2.0,3.0,1.0,2019,6,17.0,2019-11,False
158435,2019122806,40.468,-80.2014,AIRPORT PY,1,3.0,3.0,1.0,2019,3,17.0,2019-11,False
158436,2019122815,40.4954,-79.9762,EVERGREEN RD,1,3.0,3.0,1.0,2019,6,17.0,2019-11,False
158438,2019122824,40.6635,-80.125,AUDUBON DR,1,2.0,3.0,1.0,2019,6,17.0,2019-11,False
158468,2019123158,40.4304,-79.7919,MALL BL,1,3.0,3.0,1.0,2019,4,17.0,2019-11,False
158516,2019123792,40.4018,-80.0678,SWALLOW HILL RD,1,3.0,3.0,9.0,2019,1,17.0,2019-12,False
158535,2019123911,40.5208,-80.0052,MCKNIGHT RD,1,3.0,3.0,1.0,2019,2,17.0,2019-11,False
158582,2019124160,40.4726,-79.9306,LIVERY WY,1,3.0,3.0,1.0,2019,3,17.0,2019-12,False
158656,2019117512,40.6473,-79.7213,ALLEGHENY VALLEY EX,1,3.0,3.0,1.0,2019,4,17.0,2019-11,False
158693,2019124837,40.4383,-79.7574,PENN LINCOLN PY,1,1.0,3.0,1.0,2019,3,17.0,2019-9,True
158701,2019124859,40.4427,-79.8385,PENN LINCOLN PY,1,3.0,3.0,1.0,2019,2,17.0,2019-11,False
158723,2019112052,40.4371,-79.8281,WILLIAM PENN HW,1,3.0,3.0,1.0,2019,2,17.0,2019-11,False
158726,2019112058,40.492,-79.8649,CENTER AV,1,1.0,3.0,1.0,2019,2,17.0,2019-11,True
158741,2019112226,40.4485,-80.0075,FORT DUQUESNE BR,1,1.0,3.0,1.0,2019,2,17.0,2019-11,True
158758,2019125281,40.3388,-80.0659,BROOKSIDE BL,1,3.0,3.0,1.0,2019,5,17.0,2019-12,False
158761,2019125307,40.5588,-79.772,FREEPORT RD,1,3.0,3.0,9.0,2019,2,17.0,2019-12,False
158778,2019125479,40.5718,-80.0236,MCKNIGHT RD,1,3.0,3.0,1.0,2019,6,17.0,2019-12,False
158779,2019125481,40.4486,-80.0629,MIDDLETOWN RD,1,3.0,3.0,1.0,2019,6,17.0,2019-12,False
158781,2019125485,40.4309,-80.0107,KEARSARGE ST,1,3.0,3.0,1.0,2019,6,17.0,2019-12,False
158782,2019125486,40.4121,-79.9557,CARSON ST,1,3.0,3.0,1.0,2019,6,17.0,2019-12,False
158784,2019125548,40.4263,-79.9636,SIDNEY ST,1,3.0,3.0,1.0,2019,6,17.0,2019-12,False
158816,2019125740,40.4425,-79.9918,BEDFORD AV,1,2.0,3.0,1.0,2019,7,17.0,2019-12,False
158817,2019125751,40.4721,-79.9624,43RD ST,1,3.0,3.0,1.0,2019,7,17.0,2019-12,False
158838,2019126061,40.4538,-79.9121,5TH AV,1,3.0,3.0,1.0,2019,1,17.0,2019-12,False
158839,2019126065,40.3373,-79.8407,MYER BL,1,3.0,3.0,1.0,2019,5,17.0,2019-12,False
158840,2019126072,40.4546,-79.9948,E OHIO ST,1,3.0,3.0,1.0,2019,1,17.0,2019-12,False
158841,2019126073,40.418,-79.9232,BEECHWOOD BL,1,3.0,3.0,1.0,2019,1,17.0,2019-12,False
158855,2019126201,40.5765,-80.0258,ARCADIA DR,1,2.0,3.0,1.0,2019,6,17.0,2019-12,False
158861,2019126288,40.455,-79.7109,PINE VALLEY DR,1,3.0,3.0,1.0,2019,6,17.0,2019-12,False
158906,2019127021,40.4445,-80.0991,STEUBENVILLE PK,1,2.0,3.0,1.0,2019,3,17.0,2019-12,False
158939,2019127541,40.3482,-79.9473,MALL EN,1,3.0,3.0,1.0,2019,4,17.0,2019-12,False
158941,2019105282,40.5336,-79.8469,ALLEGHENY VALLEY EX,1,1.0,3.0,1.0,2019,3,17.0,2019-10,True
158949,2019127636,40.455,-79.7109,PINE VALLEY DR,1,3.0,3.0,9.0,2019,4,17.0,2019-12,False
158989,2019105525,40.397,-80.0297,EDGEHILL AV,1,1.0,3.0,1.0,2019,7,17.0,2019-10,True
159010,2019127891,40.5343,-80.0562,LOWRIES RUN RD,1,1.0,3.0,1.0,2019,6,17.0,2019-8,True
159018,2019105749,40.4237,-79.9867,BROSVILLE ST,1,1.0,3.0,1.0,2019,6,17.0,2019-10,True
159052,2019128298,40.6674,-80.0964,THORN HILL RD,1,3.0,3.0,1.0,2019,4,17.0,2019-12,False
159078,2019096525,40.3523,-79.907,LEBANON CHURCH RD,1,1.0,3.0,1.0,2019,4,17.0,2019-9,True
159088,2019074061,40.4829,-80.0365,TERMON AV,1,1.0,3.0,1.0,2019,3,17.0,2019-7,True
159100,2019096639,40.4101,-79.9175,HOMESTEAD GRAYS BR,1,1.0,3.0,1.0,2019,1,17.0,2019-9,True
159103,2019096668,40.4364,-79.9766,JUMONVILLE ST,1,1.0,3.0,1.0,2019,7,17.0,2019-9,True
159169,2019105785,40.5686,-79.9856,WALLACE RD,1,1.0,3.0,1.0,2019,6,17.0,2019-10,True
159171,2019105896,40.5371,-80.1773,BEAVER ST,1,1.0,3.0,1.0,2019,1,17.0,2019-10,True
159224,2019129349,40.4875,-80.009,NORTH HILLS EX,1,3.0,3.0,1.0,2019,4,17.0,2019-12,False
159240,2019129448,40.3694,-80.0335,COOKE LN,1,3.0,3.0,1.0,2019,3,17.0,2019-12,False
159249,2019129506,40.582,-80.0381,PERRY HW,1,3.0,3.0,1.0,2019,2,17.0,2019-12,False
159260,2019129621,40.321,-79.8989,NORTH STATE ST,1,3.0,3.0,1.0,2019,6,17.0,2019-12,False
159299,2019130229,40.4329,-80.1395,CAMPBELLS RUN RD,1,3.0,3.0,1.0,2019,3,17.0,2019-12,False
159336,2019117971,40.4614,-79.8648,FRANKSTOWN RD,1,3.0,3.0,1.0,2019,2,17.0,2019-11,False
159337,2019118012,40.4258,-80.0198,WOODRUFF ST,1,3.0,3.0,1.0,2019,2,17.0,2019-11,False
159342,2019118105,40.3945,-80.1019,RAYMOND P SHAFER HW,1,3.0,3.0,1.0,2019,2,17.0,2019-11,False
159347,2019130555,40.4661,-80.1965,AIRPORT PY,1,3.0,3.0,1.0,2019,4,17.0,2019-12,False
159356,2019130611,40.6187,-79.945,WILLIAM FLINN HW,1,2.0,3.0,1.0,2019,4,17.0,2019-12,False
159366,2019130629,40.3081,-80.0328,KINGS SCHOOL RD,1,3.0,3.0,1.0,2019,5,17.0,2019-12,False
159409,2019118566,40.3467,-79.9864,BROWNSVILLE RD,1,3.0,3.0,1.0,2019,1,17.0,2019-11,False
159420,2019130899,40.4477,-80.1634,STEUBENVILLE PK,1,1.0,3.0,1.0,2019,3,17.0,2019-12,True
159439,2019131102,40.34,-79.9005,LEBANON SCHOOL RD,1,3.0,3.0,9.0,2019,5,17.0,2019-12,False
159447,2019114643,40.6531,-79.9103,BAKERSTOWN RD,1,2.0,3.0,1.0,2019,7,17.0,2019-11,False
159457,2019131217,40.4687,-80.0698,RUSSELLWOOD AV,1,1.0,3.0,1.0,2019,5,17.0,2019-12,True
159459,2019131227,40.6343,-80.0582,SWINDERMAN RD,1,3.0,3.0,1.0,2019,5,17.0,2019-12,False
159468,2019131340,40.3185,-80.0721,JOHNSTON RD,1,3.0,3.0,1.0,2019,5,17.0,2019-12,False
159495,2019112579,40.4345,-79.9898,TENTH ST BR,1,3.0,3.0,1.0,2019,3,17.0,2019-11,False
159496,2019112580,40.4634,-79.9307,S NEGLEY AV,1,3.0,3.0,9.0,2019,3,17.0,2019-11,False
159504,2019096920,40.5545,-80.0212,PEEBLES RD,1,1.0,3.0,1.0,2019,5,17.0,2019-9,True
159505,2019112588,40.4286,-79.9458,PENN LINCOLN PY,1,1.0,3.0,1.0,2019,1,17.0,2019-8,True
159507,2019112590,40.4005,-79.8337,BRADDOCK AV,1,1.0,3.0,1.0,2019,7,17.0,2019-8,True
159510,2019107825,40.3979,-79.9476,EAST CARSON ST,1,1.0,3.0,1.0,2019,3,17.0,2019-10,True
159530,2019118761,40.3897,-80.1335,HILLTOP RD,1,3.0,3.0,1.0,2019,2,17.0,2019-11,False
159531,2019118771,40.446,-80.0754,NOLL AV,1,3.0,3.0,1.0,2019,7,17.0,2019-11,False
159547,2019118787,40.3681,-79.7949,MCKEE RD,1,2.0,3.0,1.0,2019,3,17.0,2019-11,False
159550,2019112692,40.3822,-79.8196,LINCOLN HW,1,2.0,3.0,1.0,2019,3,17.0,2019-11,False
159573,2019114848,40.4487,-79.7113,NEW TEXAS RD,1,2.0,3.0,1.0,2019,7,17.0,2019-11,False
159574,2019114862,40.3978,-79.8211,GREENSBURG PK,1,3.0,3.0,1.0,2019,6,17.0,2019-11,False
159605,2019106176,40.4179,-80.0454,GREENTREE RD,1,1.0,3.0,1.0,2019,2,17.0,2019-10,True
159606,2019106202,40.4311,-79.9592,SECOND AV,1,1.0,3.0,1.0,2019,2,17.0,2019-10,True
159623,2019106215,40.6506,-80.0794,PERRY HW,1,1.0,3.0,1.0,2019,7,17.0,2019-10,True
159657,2019115100,40.3773,-79.8014,ISAAC ST,1,1.0,3.0,1.0,2019,4,17.0,2019-10,True
159673,2019119096,40.3334,-79.9347,CLAIRTON RD,1,3.0,3.0,1.0,2019,4,17.0,2019-11,False
159676,2019119173,40.4348,-79.9853,PENN LINCOLN PY,1,3.0,3.0,1.0,2019,6,17.0,2019-11,False
159713,2019112984,40.449,-79.9519,BAYARD ST,1,3.0,3.0,1.0,2019,4,17.0,2019-11,False
159714,2019112986,40.33,-79.9885,BROUGHTON RD,1,1.0,3.0,1.0,2019,6,17.0,2019-11,True
159725,2019113089,40.3308,-79.8434,WALNUT ST,1,3.0,3.0,1.0,2019,4,17.0,2019-11,False
159753,2019113092,40.5521,-80.0233,RODERICK DR,1,1.0,3.0,1.0,2019,4,17.0,2019-10,True
159757,2019108310,40.3562,-80.0526,GILKESON RD,1,1.0,3.0,1.0,2019,6,17.0,2019-10,True
159760,2019108358,40.338,-80.031,HIGHLAND AV,1,1.0,3.0,1.0,2019,6,17.0,2019-10,True
159777,2019113104,40.3632,-79.8259,WESTINGHOUSE AV,1,3.0,3.0,1.0,2019,2,17.0,2019-11,False
159783,2019132040,40.471,-80.0086,PERRYSVILLE AV,1,3.0,3.0,1.0,2019,7,17.0,2019-12,False
159799,2019106606,40.3376,-79.9515,CLAIRTON BL,1,1.0,3.0,1.0,2019,2,17.0,2019-10,True
159812,2019119363,40.3083,-79.8929,CARNEGIE AV,1,3.0,3.0,1.0,2019,4,17.0,2019-11,False
159839,2019108426,40.4236,-80.106,RAYMOND P SHAFER HW,1,1.0,3.0,1.0,2019,6,17.0,2019-10,True
159856,2019132047,40.3451,-80.0274,BETHEL CHURCH RD,1,3.0,3.0,1.0,2019,5,17.0,2019-12,False
159861,2019134989,40.5356,-80.0509,ROCHESTER RD,1,3.0,3.0,1.0,2019,6,17.0,2019-12,False
159862,2019135016,40.4743,-79.8219,SHENANDOAH DR,1,3.0,3.0,1.0,2019,2,17.0,2019-12,False
159865,2019113457,40.4088,-79.9075,MCCLURE ST,1,1.0,3.0,1.0,2019,6,17.0,2019-11,True
159888,2019108452,40.493,-80.1118,CORAOPOLIS RD,1,1.0,3.0,1.0,2019,5,17.0,2019-10,True
159890,2019132092,40.5372,-79.8433,ALLEGHENY VALLEY EX,1,3.0,3.0,9.0,2019,4,17.0,2019-12,False
159893,2019132107,40.4955,-79.8689,ALLEGHENY VALLEY EX,1,2.0,3.0,1.0,2019,6,17.0,2019-12,False
159901,2019113542,40.3399,-79.9286,NEW ENGLAND RD,1,2.0,3.0,1.0,2019,2,17.0,2019-11,False
160008,2019119722,40.3597,-79.847,RAMP C RD/TO SR 0837 RD,1,3.0,3.0,9.0,2019,4,17.0,2019-11,False
160015,2019131636,40.4341,-79.9897,10TH STREET BR,1,3.0,3.0,1.0,2019,6,17.0,2019-12,False
160016,2019131637,40.553,-80.0225,BABCOCK BL,1,2.0,3.0,1.0,2019,6,17.0,2019-11,False
160018,2019135181,40.4386,-80.1547,RAMP C RD,1,3.0,3.0,9.0,2019,2,17.0,2019-12,False
160035,2019119870,40.4574,-80.1756,MONTOUR RUN RD,1,1.0,3.0,1.0,2019,2,17.0,2019-10,True
160042,2019131721,40.4773,-80.0317,BRIGHTON RD,1,3.0,3.0,1.0,2019,6,17.0,2019-12,False
160052,2019119935,40.5104,-80.262,CARGO RD,1,2.0,3.0,1.0,2019,6,17.0,2019-11,False
160070,2019131772,40.6454,-80.0545,TWIN OAK DR,1,2.0,3.0,1.0,2019,6,17.0,2019-12,False
160074,2019113772,40.433,-79.7314,NEW WM PENN HW,1,1.0,3.0,1.0,2019,6,17.0,2019-11,True
160080,2019113805,40.4482,-80.0104,TONY DORSETT DR,1,3.0,3.0,1.0,2019,6,17.0,2019-11,False
160097,2019119937,40.3682,-79.9104,MIFFLIN RD,1,3.0,3.0,1.0,2019,6,17.0,2019-11,False
160114,2019108671,40.407,-80.0042,SAW MILL RUN BL,1,1.0,3.0,1.0,2019,1,17.0,2019-10,True
160115,2019108692,40.4407,-79.7675,CENTER RD,1,1.0,3.0,1.0,2019,5,17.0,2019-10,True
160129,2019113817,40.5171,-79.959,MT ROYAL BL,1,1.0,3.0,1.0,2019,4,17.0,2019-11,True
160146,2019119990,40.4723,-79.9282,STANTON AV,1,2.0,3.0,1.0,2019,6,17.0,2019-11,False
160150,2019009124,40.4513,-79.9255,WOODLAND DR,1,3.0,3.0,1.0,2019,5,17.0,2019-1,False
160155,2019113861,40.4258,-79.9032,PENN LINCOLN PY,1,3.0,3.0,1.0,2019,4,17.0,2019-11,False
160171,2019011843,40.496,-80.1838,EWING RD,1,1.0,3.0,1.0,2019,4,17.0,2019-1,True
160189,2019135323,40.249,-79.8771,ROBERTS HOLLOW RD,1,3.0,3.0,1.0,2019,2,17.0,2019-12,False
160194,2019108767,40.4481,-79.7095,OLD FRANKSTOWN RD,1,1.0,3.0,1.0,2019,1,17.0,2019-10,True
160215,2019056213,40.3515,-80.1175,RAYMOND P SHAFER HW,1,1.0,3.0,1.0,2019,5,17.0,2019-5,True
160237,2019120093,40.593,-79.9479,WILLIAM FLINN HW,1,2.0,3.0,1.0,2019,6,17.0,2019-11,False
160244,2019132820,40.4275,-79.8909,PENN LINCOLN PY,1,3.0,3.0,1.0,2019,5,17.0,2019-12,False
160266,2019108964,40.6179,-79.9809,EAST/WEST TU,1,1.0,3.0,1.0,2019,5,17.0,2019-10,True
160301,2019056786,40.4929,-80.3066,LINCOLN HW,1,1.0,3.0,1.0,2019,3,17.0,2019-6,True
160326,2019026024,40.4404,-80.1556,PENN LINCOLN PY,1,2.0,3.0,1.0,2019,5,17.0,2019-1,False
160347,2019030360,40.3249,-80.0156,CORRIGAN DR,1,1.0,3.0,1.0,2019,1,17.0,2019-3,True
160348,2019031114,40.4479,-80.0021,SANDUSKY ST,1,1.0,3.0,1.0,2019,3,17.0,2019-3,True
160352,2019109035,40.3883,-80.0429,WASHINGTON RD,1,1.0,3.0,1.0,2019,1,17.0,2019-10,True
160353,2019109077,40.3374,-79.8065,OAK PARK MALL LT,1,1.0,3.0,1.0,2019,2,17.0,2019-10,True
160392,2019035799,40.4302,-80.0284,SAWMILL RUN INT/RAMP C RD,1,1.0,3.0,1.0,2019,3,17.0,2019-4,True
160409,2019115858,40.5206,-80.1406,OHIO RIVER BL,1,2.0,3.0,1.0,2019,2,17.0,2019-11,False
160417,2019120175,40.4581,-79.8758,WILKINSBURG AV,1,2.0,3.0,1.0,2019,6,17.0,2019-11,False
160449,2019109082,40.4641,-79.8285,DUFF RD,1,1.0,3.0,1.0,2019,2,17.0,2019-10,True
160452,2019109108,40.3257,-79.816,RIPPLE RD,1,1.0,3.0,1.0,2019,5,17.0,2019-10,True
160454,2019044256,40.5244,-79.962,MT ROYAL BL,1,1.0,3.0,1.0,2019,2,17.0,2019-4,True
160488,2019097313,40.4567,-79.8442,NELBON AV,1,1.0,3.0,1.0,2019,6,17.0,2019-9,True
160545,2019054314,40.4281,-79.9479,PENN LINCOLN PY,1,1.0,3.0,1.0,2019,7,17.0,2019-5,True
